PERMNO,date,TICKER,COMNAM,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,OPENPRC,vwretd,vwretx,ewretd,ewretx,sprtrn
18163,2019-01-30,PG,PROCTER & GAMBLE CO,93.57000,94.66000,94.52000,7750402,0.010477,94.51000,94.52000,93.61000,0.014357,0.014215,0.009789,0.009713,0.015549
18163,2019-01-31,PG,PROCTER & GAMBLE CO,94.08000,96.81000,96.47000,16044408,0.020631,96.49000,96.50000,94.43000,0.008467,0.008278,0.007008,0.006938,0.008597
18163,2019-02-01,PG,PROCTER & GAMBLE CO,95.99000,97.61000,97.47000,12720801,0.010366,97.44000,97.45000,96.35000,0.001418,0.001277,0.002960,0.002824,0.000899
18163,2019-02-04,PG,PROCTER & GAMBLE CO,96.72000,98.22000,98.03000,11887505,0.005745,98.01000,98.02000,97.21000,0.006692,0.006647,0.007317,0.007261,0.006776
18163,2019-02-05,PG,PROCTER & GAMBLE CO,97.21000,98.02000,97.44000,9772377,-0.006019,97.44000,97.45000,97.99000,0.004392,0.004375,0.002633,0.002602,0.004708
18163,2019-02-06,PG,PROCTER & GAMBLE CO,97.12000,98.31500,97.92000,8693934,0.004926,97.90000,97.92000,97.24600,-0.002529,-0.002605,-0.001374,-0.001427,-0.002224
18163,2019-02-07,PG,PROCTER & GAMBLE CO,96.34000,97.60000,97.14000,8732523,-0.007966,97.12000,97.13000,97.52000,-0.008815,-0.008945,-0.009004,-0.009092,-0.009357
18163,2019-02-08,PG,PROCTER & GAMBLE CO,96.70000,97.72000,97.71000,7483220,0.005868,97.70000,97.71000,97.01000,0.000651,0.000387,-0.001107,-0.001212,0.000676
18163,2019-02-11,PG,PROCTER & GAMBLE CO,97.43000,98.39000,98.27000,8494307,0.005731,98.25000,98.26000,97.49000,0.001262,0.001241,0.003731,0.003704,0.000709
18163,2019-02-12,PG,PROCTER & GAMBLE CO,97.98000,99.34000,99.26000,11238775,0.010074,99.24000,99.25000,98.38000,0.012367,0.012314,0.010086,0.010024,0.012890
18163,2019-02-13,PG,PROCTER & GAMBLE CO,99.01000,99.70000,99.24000,11587166,-0.000202,99.23000,99.24000,99.29000,0.002782,0.002721,0.003827,0.003776,0.003024
18163,2019-02-14,PG,PROCTER & GAMBLE CO,97.84000,98.82000,98.46000,7930092,-0.007860,98.45000,98.46000,98.70000,-0.001423,-0.001761,0.000674,0.000393,-0.002652
18163,2019-02-15,PG,PROCTER & GAMBLE CO,98.25000,99.20000,98.48000,12069080,0.000203,98.47000,98.48000,98.95000,0.010835,0.010763,0.009520,0.009451,0.010879
18163,2019-02-19,PG,PROCTER & GAMBLE CO,98.47000,100.00000,99.99000,10098532,0.015333,99.97000,99.99000,98.56000,0.002351,0.002292,0.005022,0.004951,0.001499
18163,2019-02-20,PG,PROCTER & GAMBLE CO,98.94000,100.22000,99.28000,8947422,-0.007101,99.27000,99.29000,99.78000,0.002105,0.001968,0.001534,0.001444,0.001777
18163,2019-02-21,PG,PROCTER & GAMBLE CO,98.59000,99.86000,99.78000,7444792,0.005036,99.77000,99.78000,99.10000,-0.003534,-0.003604,-0.001722,-0.001781,-0.003526
18163,2019-02-22,PG,PROCTER & GAMBLE CO,99.40000,100.40000,100.25000,7925568,0.004710,100.24000,100.25000,99.69000,0.006367,0.006318,0.007815,0.007776,0.006411
18163,2019-02-25,PG,PROCTER & GAMBLE CO,99.33000,100.45000,99.57000,7436078,-0.006783,99.56000,99.57000,100.36000,0.001355,0.001261,0.002548,0.002533,0.001232
18163,2019-02-26,PG,PROCTER & GAMBLE CO,99.63000,100.18000,99.83000,7115354,0.002611,99.84000,99.85000,99.84000,-0.001496,-0.001519,-0.002209,-0.002228,-0.000790
18163,2019-02-27,PG,PROCTER & GAMBLE CO,98.82000,99.62880,98.91000,6013574,-0.009216,98.91000,98.92000,99.34000,0.000503,0.000365,0.000165,0.000076,-0.000544
18163,2019-02-28,PG,PROCTER & GAMBLE CO,98.08000,99.20000,98.55000,10575392,-0.003640,98.52000,98.54000,98.91000,-0.002832,-0.003064,-0.003329,-0.003450,-0.002826
18163,2019-03-01,PG,PROCTER & GAMBLE CO,97.83000,98.78000,98.44000,7733231,-0.001116,98.44000,98.46000,98.61000,0.006074,0.005965,0.005596,0.005466,0.006895
18163,2019-03-04,PG,PROCTER & GAMBLE CO,97.88000,98.88000,98.87000,6895292,0.004368,98.83000,98.85000,98.57000,-0.004235,-0.004264,-0.002059,-0.002097,-0.003881
18163,2019-03-05,PG,PROCTER & GAMBLE CO,98.91000,99.68000,99.09000,6274720,0.002225,99.09000,99.10000,98.91000,-0.001320,-0.001347,-0.001251,-0.001273,-0.001131
18163,2019-03-06,PG,PROCTER & GAMBLE CO,98.40000,99.10000,98.93000,4622256,-0.001615,98.92000,98.94000,98.86000,-0.007768,-0.007803,-0.012423,-0.012443,-0.006524
18163,2019-03-07,PG,PROCTER & GAMBLE CO,98.25000,99.60000,98.55000,8408598,-0.003841,98.53000,98.54000,98.97000,-0.007494,-0.007681,-0.005773,-0.005884,-0.008126
18163,2019-03-08,PG,PROCTER & GAMBLE CO,97.75000,99.18000,98.41000,5144467,-0.001421,98.39000,98.41000,98.82000,-0.001900,-0.001999,-0.002342,-0.002463,-0.002132
18163,2019-03-11,PG,PROCTER & GAMBLE CO,98.51000,99.68000,99.58000,7544634,0.011889,99.57000,99.58000,98.79000,0.014348,0.014321,0.013281,0.013230,0.014666
18163,2019-03-12,PG,PROCTER & GAMBLE CO,99.73000,100.52000,100.05000,7597455,0.004720,100.11000,100.12000,99.78000,0.002743,0.002709,0.002639,0.002589,0.002953
18163,2019-03-13,PG,PROCTER & GAMBLE CO,99.96000,101.59000,101.18000,9883347,0.011294,101.19000,101.20000,99.99000,0.006419,0.006357,0.004495,0.004448,0.006950
18163,2019-03-14,PG,PROCTER & GAMBLE CO,100.72000,101.78000,101.32000,8590299,0.001384,101.34000,101.35000,100.94000,-0.000989,-0.001326,-0.001548,-0.001928,-0.000868
18163,2019-03-15,PG,PROCTER & GAMBLE CO,101.73000,102.89000,102.44000,30802712,0.011054,102.58000,102.59000,101.76000,0.004549,0.004452,0.003170,0.003049,0.004985
18163,2019-03-18,PG,PROCTER & GAMBLE CO,101.20000,102.29000,101.51000,8442771,-0.009078,101.54000,101.55000,102.06000,0.004449,0.004420,0.006075,0.005930,0.003706
18163,2019-03-19,PG,PROCTER & GAMBLE CO,101.29000,102.14000,101.90000,7334116,0.003842,101.91000,101.92000,101.91000,-0.000676,-0.000723,-0.001410,-0.001522,-0.000131
18163,2019-03-20,PG,PROCTER & GAMBLE CO,101.05000,102.31000,101.72000,7513966,-0.001766,101.72000,101.74000,101.73000,-0.003146,-0.003266,-0.002614,-0.002785,-0.002944
18163,2019-03-21,PG,PROCTER & GAMBLE CO,101.28000,102.91000,102.49000,8221041,0.007570,102.49000,102.50000,101.28000,0.010294,0.010214,0.005282,0.005128,0.010853
18163,2019-03-22,PG,PROCTER & GAMBLE CO,99.09000,103.15000,101.66000,11036296,-0.008098,101.64000,101.65000,102.48000,-0.020352,-0.020404,-0.022043,-0.022070,-0.018975
18163,2019-03-25,PG,PROCTER & GAMBLE CO,101.26000,102.34000,101.96000,6955549,0.002951,101.97000,101.98000,101.66000,-0.000328,-0.000413,-0.000245,-0.000300,-0.000839
18163,2019-03-26,PG,PROCTER & GAMBLE CO,102.40000,103.48000,103.02000,6909519,0.010396,102.99000,103.01000,102.44000,0.007719,0.007711,0.006267,0.006223,0.007183
18163,2019-03-27,PG,PROCTER & GAMBLE CO,102.03660,103.02000,102.90000,6037090,-0.001165,102.89000,102.90000,102.76000,-0.004686,-0.004709,-0.002540,-0.002566,-0.004644
