PERMNO,date,TICKER,COMNAM,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,OPENPRC,vwretd,vwretx,ewretd,ewretx,sprtrn
14593,2019-01-17,AAPL,APPLE INC,153.25999,157.66000,155.86000,29820196,0.005938,155.85001,155.86000,154.20000,0.007082,0.007014,0.005101,0.005049,0.007591
14593,2019-01-18,AAPL,APPLE INC,155.98061,157.88000,156.82001,33747398,0.006159,156.81000,156.83000,157.50000,0.012032,0.012011,0.008534,0.008518,0.013183
14593,2019-01-22,AAPL,APPLE INC,152.62000,156.73000,153.30000,30390836,-0.022446,153.69000,153.70000,156.41000,-0.014150,-0.014182,-0.013514,-0.013570,-0.014157
14593,2019-01-23,AAPL,APPLE INC,151.70000,155.14000,153.92000,23128770,0.004044,153.96001,153.97000,154.14999,0.001313,0.001270,-0.000571,-0.000626,0.002203
14593,2019-01-24,AAPL,APPLE INC,151.74001,154.48000,152.70000,25439969,-0.007926,152.69000,152.70000,154.11000,0.002789,0.002762,0.005460,0.005439,0.001376
14593,2019-01-25,AAPL,APPLE INC,154.32001,158.13000,157.75999,33543693,0.033137,157.71001,157.73000,155.48000,0.009553,0.009520,0.010818,0.010780,0.008489
14593,2019-01-28,AAPL,APPLE INC,153.66000,156.33000,156.30000,26189758,-0.009255,156.30000,156.31000,155.78999,-0.006493,-0.006493,-0.003899,-0.003906,-0.007847
14593,2019-01-29,AAPL,APPLE INC,154.11000,158.13000,154.67999,41582339,-0.010365,154.63000,154.67999,156.25000,-0.000918,-0.000929,0.000164,0.000143,-0.001456
14593,2019-01-30,AAPL,APPLE INC,160.23000,166.14999,165.25000,61110767,0.068335,165.24001,165.27000,163.25000,0.014357,0.014215,0.009789,0.009713,0.015549
14593,2019-01-31,AAPL,APPLE INC,164.56000,169.00000,166.44000,40735850,0.007201,166.27000,166.30000,166.11000,0.008467,0.008278,0.007008,0.006938,0.008597
14593,2019-02-01,AAPL,APPLE INC,165.92999,168.98000,166.52000,32678838,0.000481,166.53000,166.58000,166.96001,0.001418,0.001277,0.002960,0.002824,0.000899
14593,2019-02-04,AAPL,APPLE INC,167.28000,171.65500,171.25000,31493982,0.028405,171.25999,171.27000,167.41000,0.006692,0.006647,0.007317,0.007261,0.006776
14593,2019-02-05,AAPL,APPLE INC,172.35010,175.08000,174.17999,36099339,0.017109,174.10001,174.12000,172.86000,0.004392,0.004375,0.002633,0.002602,0.004708
14593,2019-02-06,AAPL,APPLE INC,172.85310,175.57001,174.24001,28234691,0.000345,174.25999,174.28999,174.64999,-0.002529,-0.002605,-0.001374,-0.001427,-0.002224
14593,2019-02-07,AAPL,APPLE INC,170.34000,173.94000,170.94000,31758590,-0.018939,170.98000,171.00000,172.39999,-0.008815,-0.008945,-0.009004,-0.009092,-0.009357
14593,2019-02-08,AAPL,APPLE INC,168.42000,170.66000,170.41000,23818606,0.001170,170.50999,170.53000,168.99001,0.000651,0.000387,-0.001107,-0.001212,0.000676
14593,2019-02-11,AAPL,APPLE INC,169.25000,171.21001,169.42999,20992225,-0.005751,169.42999,169.46001,171.05000,0.001262,0.001241,0.003731,0.003704,0.000709
14593,2019-02-12,AAPL,APPLE INC,169.70000,171.00000,170.89000,22289660,0.008617,170.88000,170.89000,170.10001,0.012367,0.012314,0.010086,0.010024,0.012890
14593,2019-02-13,AAPL,APPLE INC,169.92000,172.48000,170.17999,22492533,-0.004155,170.17000,170.20000,171.39000,0.002782,0.002721,0.003827,0.003776,0.003024
14593,2019-02-14,AAPL,APPLE INC,169.38000,171.26151,170.80000,21833598,0.003643,170.78000,170.78999,169.71001,-0.001423,-0.001761,0.000674,0.000393,-0.002652
14593,2019-02-15,AAPL,APPLE INC,169.75000,171.70000,170.42000,24625614,-0.002225,170.37000,170.39000,171.25000,0.010835,0.010763,0.009520,0.009451,0.010879
14593,2019-02-19,AAPL,APPLE INC,169.49001,171.44000,170.92999,19268826,0.002993,170.91000,170.94000,169.71001,0.002351,0.002292,0.005022,0.004951,0.001499
14593,2019-02-20,AAPL,APPLE INC,170.99001,173.32001,172.03000,26111462,0.006435,172.09000,172.10001,171.19000,0.002105,0.001968,0.001534,0.001444,0.001777
14593,2019-02-21,AAPL,APPLE INC,170.30000,172.37000,171.06000,17247080,-0.005639,171.14000,171.14999,171.80000,-0.003534,-0.003604,-0.001722,-0.001781,-0.003526
14593,2019-02-22,AAPL,APPLE INC,171.38000,173.00000,172.97000,18907829,0.011166,172.96001,172.97000,171.58000,0.006367,0.006318,0.007815,0.007776,0.006411
14593,2019-02-25,AAPL,APPLE INC,173.95000,175.87000,174.23000,21870758,0.007284,174.20000,174.24001,174.16000,0.001355,0.001261,0.002548,0.002533,0.001232
14593,2019-02-26,AAPL,APPLE INC,173.17320,175.30000,174.33000,17068911,0.000574,174.33000,174.35001,173.71001,-0.001496,-0.001519,-0.002209,-0.002228,-0.000790
14593,2019-02-27,AAPL,APPLE INC,172.73000,175.00000,174.87000,27832500,0.003098,174.87000,174.88000,173.21001,0.000503,0.000365,0.000165,0.000076,-0.000544
14593,2019-02-28,AAPL,APPLE INC,172.92000,174.91000,173.14999,28214816,-0.009836,173.16000,173.21001,174.32001,-0.002832,-0.003064,-0.003329,-0.003450,-0.002826
14593,2019-03-01,AAPL,APPLE INC,172.89000,175.14999,174.97000,25884817,0.010511,174.96001,174.98000,174.28000,0.006074,0.005965,0.005596,0.005466,0.006895
14593,2019-03-04,AAPL,APPLE INC,173.97000,177.75000,175.85001,27448424,0.005029,175.86000,175.87000,175.69000,-0.004235,-0.004264,-0.002059,-0.002097,-0.003881
14593,2019-03-05,AAPL,APPLE INC,174.53999,176.00000,175.53000,19735919,-0.001820,175.50000,175.50999,175.94000,-0.001320,-0.001347,-0.001251,-0.001273,-0.001131
14593,2019-03-06,AAPL,APPLE INC,173.94000,175.49001,174.52000,20832292,-0.005754,174.50999,174.52000,174.67000,-0.007768,-0.007803,-0.012423,-0.012443,-0.006524
14593,2019-03-07,AAPL,APPLE INC,172.02000,174.44000,172.50000,24795166,-0.011575,172.47000,172.48000,173.87000,-0.007494,-0.007681,-0.005773,-0.005884,-0.008126
14593,2019-03-08,AAPL,APPLE INC,169.50000,173.07001,172.91000,23997584,0.002377,172.92000,172.92999,170.32001,-0.001900,-0.001999,-0.002342,-0.002463,-0.002132
14593,2019-03-11,AAPL,APPLE INC,175.35001,179.12000,178.89999,32008934,0.034642,178.97000,178.99001,175.49001,0.014348,0.014321,0.013281,0.013230,0.014666
14593,2019-03-12,AAPL,APPLE INC,179.37000,182.67000,180.91000,32466191,0.011235,180.92999,180.95000,180.00000,0.002743,0.002709,0.002639,0.002589,0.002953
14593,2019-03-13,AAPL,APPLE INC,180.92000,183.30000,181.71001,31032024,0.004422,181.70000,181.72000,182.25000,0.006419,0.006357,0.004495,0.004448,0.006950
14593,2019-03-14,AAPL,APPLE INC,182.56000,184.10001,183.73000,23579408,0.011117,183.73000,183.74001,183.89999,-0.000989,-0.001326,-0.001548,-0.001928,-0.000868
14593,2019-03-15,AAPL,APPLE INC,183.74001,187.33000,186.12000,39041265,0.013008,186.22000,186.23000,184.85001,0.004549,0.004452,0.003170,0.003049,0.004985
14593,2019-03-18,AAPL,APPLE INC,185.78999,188.39000,188.02000,26218632,0.010209,188.02000,188.03000,185.80000,0.004449,0.004420,0.006075,0.005930,0.003706
14593,2019-03-19,AAPL,APPLE INC,185.92000,188.99001,186.53000,31645700,-0.007925,186.53999,186.56000,188.35001,-0.000676,-0.000723,-0.001410,-0.001522,-0.000131
14593,2019-03-20,AAPL,APPLE INC,184.73000,189.49001,188.16000,31034436,0.008739,188.16000,188.17000,186.23000,-0.003146,-0.003266,-0.002614,-0.002785,-0.002944
14593,2019-03-21,AAPL,APPLE INC,189.81000,196.33000,195.09000,51035993,0.036830,195.05000,195.06000,190.02000,0.010294,0.010214,0.005282,0.005128,0.010853
14593,2019-03-22,AAPL,APPLE INC,190.78000,197.69000,191.05000,42405890,-0.020708,191.03000,191.07001,195.34000,-0.020352,-0.020404,-0.022043,-0.022070,-0.018975
14593,2019-03-25,AAPL,APPLE INC,186.60001,191.98000,188.74001,43844370,-0.012091,188.74001,188.77000,191.50999,-0.000328,-0.000413,-0.000245,-0.000300,-0.000839
14593,2019-03-26,AAPL,APPLE INC,184.58000,192.88000,186.78999,49798847,-0.010332,186.78000,186.80000,191.66400,0.007719,0.007711,0.006267,0.006223,0.007183
14593,2019-03-27,AAPL,APPLE INC,186.55000,189.75999,188.47000,29847108,0.008994,188.47000,188.50000,188.75000,-0.004686,-0.004709,-0.002540,-0.002566,-0.004644
14593,2019-03-28,AAPL,APPLE INC,187.53000,189.55901,188.72000,20779811,0.001326,188.67999,188.72000,188.95000,0.004111,0.003829,0.003870,0.003583,0.003590
14593,2019-03-29,AAPL,APPLE INC,188.53999,190.08000,189.95000,23561761,0.006518,189.94000,189.97000,189.83000,0.006019,0.005974,0.002876,0.002821,0.006734
14593,2019-04-01,AAPL,APPLE INC,188.38000,191.67999,191.24001,27858987,0.006791,191.23000,191.24001,191.64000,0.011239,0.011166,0.009780,0.009658,0.011569
14593,2019-04-02,AAPL,APPLE INC,191.05000,194.46001,194.02000,22791540,0.014537,194.03999,194.05000,191.09000,-0.000146,-0.000181,-0.000222,-0.000269,0.000017
14593,2019-04-03,AAPL,APPLE INC,193.14999,196.50000,195.35001,23271030,0.006855,195.34000,195.35001,193.25000,0.002548,0.002540,0.002333,0.002309,0.002148
14593,2019-04-04,AAPL,APPLE INC,193.14000,196.37000,195.69000,19303875,0.001740,195.71001,195.73000,194.78999,0.001939,0.001779,0.002985,0.002939,0.002085
14593,2019-04-05,AAPL,APPLE INC,195.92999,197.10001,197.00000,18524554,0.006694,196.96001,196.99001,196.45000,0.005114,0.005107,0.007044,0.007031,0.004636
14593,2019-04-08,AAPL,APPLE INC,196.34000,200.23000,200.10001,25890849,0.015736,200.07001,200.11000,196.42000,0.001042,0.001026,0.001010,0.000995,0.001047
14593,2019-04-09,AAPL,APPLE INC,199.23000,202.85001,199.50000,35767039,-0.002999,199.48000,199.50999,200.32001,-0.006282,-0.006510,-0.006985,-0.007011,-0.006067
14593,2019-04-10,AAPL,APPLE INC,198.17999,200.74001,200.62000,21694194,0.005614,200.66000,200.67999,198.67999,0.004781,0.004715,0.006191,0.006139,0.003478
14593,2019-04-11,AAPL,APPLE INC,198.44310,201.00000,198.95000,20901963,-0.008324,198.94000,198.96001,200.85001,-0.000123,-0.000139,-0.001768,-0.001817,0.000038
14593,2019-04-12,AAPL,APPLE INC,196.21001,200.14000,198.87000,27762780,-0.000402,198.88000,198.89000,199.20000,0.006427,0.006341,0.002535,0.002389,0.006609
14593,2019-04-15,AAPL,APPLE INC,198.00999,199.85001,199.23000,17542846,0.001810,199.22000,199.23000,198.58000,-0.001019,-0.001050,-0.003526,-0.003550,-0.000629
14593,2019-04-16,AAPL,APPLE INC,198.56000,201.37000,199.25000,25692516,0.000100,199.24001,199.25000,199.46001,0.000713,0.000698,0.000853,0.000809,0.000509
14593,2019-04-17,AAPL,APPLE INC,198.61000,203.38000,203.13000,29483980,0.019473,203.11000,203.12000,199.53999,-0.003057,-0.003127,-0.005654,-0.005707,-0.002274
14593,2019-04-18,AAPL,APPLE INC,202.52000,204.14999,203.86000,24195522,0.003594,203.86000,203.87000,203.12000,0.001078,0.001059,-0.000348,-0.000390,0.001579
14593,2019-04-22,AAPL,APPLE INC,202.34000,204.94000,204.53000,19437945,0.003287,204.63000,204.64999,202.83000,0.000550,0.000523,-0.001071,-0.001154,0.001012
14593,2019-04-23,AAPL,APPLE INC,203.89999,207.75000,207.48000,23320966,0.014423,207.50000,207.50999,204.42999,0.008919,0.008838,0.008481,0.008338,0.008841
14593,2019-04-24,AAPL,APPLE INC,207.05000,208.48000,207.16000,17540709,-0.001542,207.12000,207.13000,207.36000,-0.002067,-0.002100,-0.001668,-0.001680,-0.002192
14593,2019-04-25,AAPL,APPLE INC,205.12000,207.75999,205.28000,18548766,-0.009075,205.24001,205.28000,206.83000,-0.001464,-0.001472,-0.005200,-0.005228,-0.000369
14593,2019-04-26,AAPL,APPLE INC,202.12000,205.00000,204.30000,18648802,-0.004774,204.28000,204.28999,204.89999,0.005368,0.005324,0.005863,0.005817,0.004685
14593,2019-04-29,AAPL,APPLE INC,203.86000,205.97000,204.61000,22202685,0.001517,204.60001,204.62000,204.39999,0.001457,0.001375,0.003016,0.002946,0.001071
14593,2019-04-30,AAPL,APPLE INC,199.11000,203.39999,200.67000,46544289,-0.019256,200.50000,200.57001,203.06000,0.000358,0.000297,-0.002453,-0.002528,0.000951
14593,2019-05-01,AAPL,APPLE INC,209.23000,215.31000,210.52000,64824888,0.049086,210.50999,210.53000,209.88000,-0.007552,-0.007599,-0.006304,-0.006388,-0.007502
14593,2019-05-02,AAPL,APPLE INC,208.13000,212.64999,209.14999,31991644,-0.006508,209.14999,209.17999,209.84000,-0.001670,-0.001740,-0.001115,-0.001172,-0.002124
14593,2019-05-03,AAPL,APPLE INC,210.23000,211.84000,211.75000,20889860,0.012431,211.77000,211.78999,210.89000,0.010903,0.010811,0.013264,0.013153,0.009638
14593,2019-05-06,AAPL,APPLE INC,203.50000,208.84000,208.48000,32462506,-0.015443,208.57001,208.61000,204.28999,-0.003819,-0.003978,-0.002032,-0.002160,-0.004471
14593,2019-05-07,AAPL,APPLE INC,200.82500,207.41750,202.86000,38762998,-0.026957,202.86000,202.92000,205.88000,-0.016138,-0.016162,-0.013079,-0.013145,-0.016512
14593,2019-05-08,AAPL,APPLE INC,201.75000,205.34000,202.89999,26338504,0.000197,202.89000,202.91000,201.89999,-0.001604,-0.001647,-0.000962,-0.001000,-0.001605
14593,2019-05-09,AAPL,APPLE INC,196.66000,201.67999,200.72000,34907732,-0.010744,200.71001,200.73000,200.39999,-0.002762,-0.003037,-0.004986,-0.005092,-0.003021
14593,2019-05-10,AAPL,APPLE INC,192.77000,198.85001,197.17999,41209333,-0.013800,197.25000,197.28000,197.41901,0.004061,0.003801,0.001979,0.001857,0.003720
14593,2019-05-13,AAPL,APPLE INC,182.85001,189.48000,185.72000,57428248,-0.058119,185.72000,185.73000,187.71001,-0.024490,-0.024534,-0.022620,-0.022657,-0.024131
14593,2019-05-14,AAPL,APPLE INC,185.41000,189.70000,188.66000,36528577,0.015830,188.64999,188.66000,186.41000,0.008972,0.008832,0.009282,0.009072,0.008016
14593,2019-05-15,AAPL,APPLE INC,186.02000,191.75000,190.92000,26543819,0.011979,190.89000,190.92000,186.27000,0.005735,0.005598,0.003094,0.003035,0.005839
14593,2019-05-16,AAPL,APPLE INC,188.84000,192.46890,190.08000,33055064,-0.004400,190.13000,190.14999,189.91000,0.008466,0.008250,0.002113,0.002001,0.008895
14593,2019-05-17,AAPL,APPLE INC,186.75999,190.89999,189.00000,32877900,-0.005682,188.95000,188.98000,186.92999,-0.006777,-0.006866,-0.009133,-0.009204,-0.005837
14593,2019-05-20,AAPL,APPLE INC,180.28391,184.34900,183.09000,38612734,-0.031270,183.09000,183.10001,183.52000,-0.006482,-0.006568,-0.005819,-0.005910,-0.006749
14593,2019-05-21,AAPL,APPLE INC,184.70000,188.00000,186.60001,28362748,0.019171,186.59000,186.60001,185.22000,0.008936,0.008913,0.008194,0.008147,0.008496
14593,2019-05-22,AAPL,APPLE INC,182.55000,185.71001,182.78000,29742557,-0.020472,182.75000,182.78999,184.66000,-0.003791,-0.003813,-0.006750,-0.006788,-0.002824
14593,2019-05-23,AAPL,APPLE INC,177.81000,180.53999,179.66000,36524451,-0.017070,179.67000,179.67999,179.80000,-0.012685,-0.012791,-0.014587,-0.014727,-0.011914
14593,2019-05-24,AAPL,APPLE INC,178.62000,182.14000,178.97000,23711486,-0.003841,179.03000,179.09000,180.20000,0.002769,0.002660,0.004570,0.004539,0.001354
14593,2019-05-28,AAPL,APPLE INC,177.91000,180.59000,178.23000,27943231,-0.004135,178.16000,178.19000,178.92000,-0.007504,-0.007522,-0.004871,-0.004896,-0.008376
14593,2019-05-29,AAPL,APPLE INC,176.00000,179.35001,177.38000,28478896,-0.004769,177.35001,177.38000,176.42000,-0.006890,-0.006911,-0.007024,-0.007040,-0.006912
14593,2019-05-30,AAPL,APPLE INC,176.67000,179.23000,178.30000,21210823,0.005187,178.24001,178.28000,177.95000,0.001395,0.001256,-0.000323,-0.000461,0.002098
14593,2019-05-31,AAPL,APPLE INC,174.99001,177.99001,175.07001,27041199,-0.018116,175.00000,175.02000,176.23000,-0.011731,-0.011892,-0.009849,-0.009961,-0.013195
14593,2019-06-03,AAPL,APPLE INC,170.27000,177.92000,173.30000,40386569,-0.010110,173.27000,173.30000,175.60001,-0.002132,-0.002208,0.002028,0.001807,-0.002765
14593,2019-06-04,AAPL,APPLE INC,174.52000,179.83000,179.64000,30956074,0.036584,179.64999,179.67999,175.44000,0.020888,0.020849,0.016296,0.016258,0.021432
14593,2019-06-05,AAPL,APPLE INC,181.14000,184.99001,182.53999,29761727,0.016143,182.53000,182.53999,184.28000,0.006480,0.006393,-0.003716,-0.003743,0.008162
14593,2019-06-06,AAPL,APPLE INC,182.14890,185.47000,185.22000,22523211,0.014682,185.21001,185.25999,183.08000,0.005135,0.004927,-0.002659,-0.002743,0.006136
14593,2019-06-07,AAPL,APPLE INC,185.77000,191.92000,190.14999,30672393,0.026617,190.14000,190.16000,186.50999,0.009671,0.009587,0.006756,0.006706,0.010498
14593,2019-06-10,AAPL,APPLE INC,191.62000,195.37000,192.58000,26213291,0.012779,192.50000,192.53999,191.81000,0.004786,0.004779,0.005864,0.005850,0.004660
14593,2019-06-11,AAPL,APPLE INC,193.60001,196.00000,194.81000,26923682,0.011580,194.80000,194.81000,194.86000,-0.000587,-0.000629,-0.000756,-0.000856,-0.000350
14593,2019-06-12,AAPL,APPLE INC,193.38499,195.97000,194.19000,18228389,-0.003183,194.17999,194.19000,193.95000,-0.001895,-0.001922,-0.001817,-0.001888,-0.002038
14593,2019-06-13,AAPL,APPLE INC,193.60001,196.78999,194.14999,21888245,-0.000206,194.71001,194.74001,194.70000,0.004882,0.004584,0.007828,0.007433,0.004097
14593,2019-06-14,AAPL,APPLE INC,190.30000,193.58630,192.74001,18741774,-0.007262,192.74001,192.75000,191.54500,-0.002723,-0.002830,-0.006331,-0.006505,-0.001612
14593,2019-06-17,AAPL,APPLE INC,192.17000,194.96001,193.89000,14663494,0.005967,193.94000,193.95000,192.89999,0.001583,0.001301,0.002658,0.002318,0.000932
14593,2019-06-18,AAPL,APPLE INC,195.21001,200.28999,198.45000,26552004,0.023518,198.48000,198.50999,196.05000,0.009988,0.009946,0.009913,0.009857,0.009717
14593,2019-06-19,AAPL,APPLE INC,197.31000,199.88000,197.87000,21122515,-0.002923,197.82001,197.87000,199.67999,0.003742,0.003734,0.003660,0.003623,0.002985
14593,2019-06-20,AAPL,APPLE INC,198.03000,200.61000,199.46001,21902988,0.008036,199.37000,199.39999,200.37000,0.008794,0.008724,0.006415,0.006296,0.009472
14593,2019-06-21,AAPL,APPLE INC,198.14999,200.85001,198.78000,47795010,-0.003409,198.78000,198.80000,198.80000,-0.002480,-0.002603,-0.003684,-0.003804,-0.001259
14593,2019-06-24,AAPL,APPLE INC,198.17000,200.16000,198.58000,18712221,-0.001006,198.53999,198.55000,198.53999,-0.002898,-0.002940,-0.006011,-0.006304,-0.001732
14593,2019-06-25,AAPL,APPLE INC,195.28999,199.25999,195.57001,21063643,-0.015158,195.57001,195.58000,198.42999,-0.008983,-0.008992,-0.006024,-0.006213,-0.009496
14593,2019-06-26,AAPL,APPLE INC,197.35001,200.99001,199.80000,26062169,0.021629,199.78000,199.80000,197.77000,-0.001030,-0.001050,0.000982,0.000955,-0.001234
14593,2019-06-27,AAPL,APPLE INC,199.57001,201.57001,199.74001,20887907,-0.000300,199.72000,199.74001,200.28999,0.005851,0.005565,0.009434,0.009081,0.003823
14593,2019-06-28,AAPL,APPLE INC,197.05000,199.49500,197.92000,31090917,-0.009112,197.91000,197.94000,198.67999,0.006661,0.006603,0.010004,0.009901,0.005757
14593,2019-07-01,AAPL,APPLE INC,200.64999,204.49001,201.55000,27301274,0.018341,201.66000,201.70000,203.17000,0.006666,0.006613,0.003592,0.003471,0.007672
14593,2019-07-02,AAPL,APPLE INC,201.36000,203.13229,202.73000,16934518,0.005855,202.71001,202.72000,201.41000,0.002012,0.001978,-0.002689,-0.002742,0.002928
14593,2019-07-03,AAPL,APPLE INC,202.69009,204.44000,204.41000,11359745,0.008287,204.39999,204.42000,203.28000,0.007696,0.007526,0.005094,0.005046,0.007672
14593,2019-07-05,AAPL,APPLE INC,202.89999,205.08000,204.23000,17256918,-0.000881,204.24001,204.25999,203.35001,-0.001125,-0.001196,0.001502,0.001488,-0.001806
14593,2019-07-08,AAPL,APPLE INC,198.41000,201.39999,200.02000,25333443,-0.020614,200.00999,200.02000,200.81000,-0.005365,-0.005378,-0.005379,-0.005395,-0.004835
14593,2019-07-09,AAPL,APPLE INC,198.81000,201.50999,201.24001,20569915,0.006099,201.22000,201.24001,199.20000,0.001762,0.001542,0.000305,0.000277,0.001237
14593,2019-07-10,AAPL,APPLE INC,201.56000,203.73000,203.23000,17892756,0.009889,203.17000,203.21001,201.85001,0.004054,0.004042,0.003225,0.003180,0.004511
14593,2019-07-11,AAPL,APPLE INC,201.71001,204.39000,201.75000,20177392,-0.007282,201.74001,201.75000,203.31000,0.001232,0.001219,-0.002149,-0.002214,0.002285
14593,2019-07-12,AAPL,APPLE INC,202.20000,204.00000,203.30000,17586813,0.007683,203.23000,203.28000,202.45000,0.004673,0.004596,0.003242,0.003111,0.004620
14593,2019-07-15,AAPL,APPLE INC,204.00000,205.87000,205.21001,16928121,0.009395,205.19000,205.20000,204.09000,-0.000159,-0.000165,-0.001609,-0.001632,0.000176
14593,2019-07-16,AAPL,APPLE INC,203.50000,206.11000,204.50000,16857399,-0.003460,204.48000,204.49001,204.59000,-0.002952,-0.002981,-0.001289,-0.001340,-0.003404
14593,2019-07-17,AAPL,APPLE INC,203.27000,205.09151,203.35001,14096678,-0.005623,203.27000,203.28000,204.05000,-0.005594,-0.005607,-0.005351,-0.005375,-0.006531
14593,2019-07-18,AAPL,APPLE INC,203.70000,205.88000,205.66000,18574811,0.011360,205.64999,205.66000,204.00000,0.003364,0.003290,-0.000484,-0.000529,0.003582
14593,2019-07-19,AAPL,APPLE INC,202.36000,206.50000,202.59000,20917720,-0.014928,202.57001,202.59000,205.78999,-0.005612,-0.005642,-0.003011,-0.003042,-0.006177
14593,2019-07-22,AAPL,APPLE INC,203.61000,207.23000,207.22000,22216354,0.022854,207.22000,207.24001,203.64999,0.002286,0.002264,-0.001336,-0.001386,0.002829
14593,2019-07-23,AAPL,APPLE INC,207.28999,208.91000,208.84000,18334380,0.007818,208.83000,208.84000,208.46001,0.006250,0.006233,0.002997,0.002945,0.006848
14593,2019-07-24,AAPL,APPLE INC,207.17000,209.14999,208.67000,14986867,-0.000814,208.66000,208.70000,207.67000,0.006008,0.005948,0.007624,0.007603,0.004688
14593,2019-07-25,AAPL,APPLE INC,206.73000,209.24001,207.02000,13902767,-0.007907,207.05000,207.06000,208.89000,-0.006384,-0.006394,-0.008782,-0.008802,-0.005262
14593,2019-07-26,AAPL,APPLE INC,207.14000,209.73000,207.74001,17627074,0.003478,207.74001,207.75999,207.48000,0.007304,0.007274,0.005888,0.005837,0.007388
14593,2019-07-29,AAPL,APPLE INC,208.44000,210.64000,209.67999,21654489,0.009339,209.67000,209.67999,208.46001,-0.002677,-0.002681,-0.003894,-0.003915,-0.001616
14593,2019-07-30,AAPL,APPLE INC,207.31000,210.16000,208.78000,33896655,-0.004292,208.85001,208.89000,208.75999,-0.001279,-0.001417,0.005348,0.005272,-0.002579
14593,2019-07-31,AAPL,APPLE INC,211.30000,221.37000,213.03999,69244350,0.020404,212.78000,212.78999,216.42000,-0.009979,-0.010018,-0.006988,-0.007021,-0.010886
14593,2019-08-01,AAPL,APPLE INC,206.74350,218.03000,208.42999,54311222,-0.021639,208.44000,208.48000,213.89999,-0.009219,-0.009341,-0.011820,-0.011944,-0.008999
14593,2019-08-02,AAPL,APPLE INC,201.63000,206.42999,204.02000,40847150,-0.021158,204.08000,204.10001,205.53000,-0.007805,-0.007903,-0.007407,-0.007490,-0.007283
14593,2019-08-05,AAPL,APPLE INC,192.58000,198.64900,193.34000,52387541,-0.052348,193.21001,193.28000,197.99001,-0.028423,-0.028492,-0.024731,-0.024778,-0.029778
14593,2019-08-06,AAPL,APPLE INC,194.03999,198.06700,197.00000,35819392,0.018930,196.97000,197.03000,196.31000,0.011900,0.011833,0.005916,0.005855,0.013017
14593,2019-08-07,AAPL,APPLE INC,193.82001,199.56000,199.03999,33363472,0.010355,199.14000,199.14999,195.41000,0.001289,0.001257,0.000099,0.000056,0.000767
14593,2019-08-08,AAPL,APPLE INC,199.39000,203.53000,203.42999,27004723,0.022056,203.45000,203.48000,200.20000,0.018530,0.018294,0.012821,0.012712,0.018762
14593,2019-08-09,AAPL,APPLE INC,199.28999,202.75999,200.99001,24613446,-0.008209,200.92999,200.99001,201.30000,-0.007192,-0.007324,-0.007476,-0.007579,-0.006617
14593,2019-08-12,AAPL,APPLE INC,199.14999,202.05161,200.48000,22468589,-0.002537,200.47000,200.50000,199.62000,-0.012019,-0.012148,-0.009434,-0.009475,-0.012184
14593,2019-08-13,AAPL,APPLE INC,200.83000,212.14000,208.97000,47535186,0.042348,208.97000,208.98000,201.02000,0.013317,0.013286,0.007568,0.007508,0.014994
14593,2019-08-14,AAPL,APPLE INC,202.58690,206.44000,202.75000,36538683,-0.029765,202.74001,202.75000,203.16000,-0.027826,-0.028077,-0.024169,-0.024361,-0.029293
