PERMNO,date,TICKER,COMNAM,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,OPENPRC,vwretd,vwretx,ewretd,ewretx,sprtn
14593,2022/1/24,AAPL,APPLE INC,154.7,162.3,161.62,162508667,-0.004864,162.13,162.25,160.02,0.004196,0.004191,0.001777,0.001754,0.002772
14593,2022/1/25,AAPL,APPLE INC,157.02,162.75999,159.78,115737828,-0.011385,159.78999,159.94,158.98,-0.01244,-0.012469,-0.003871,-0.003881,-0.012172
14593,2022/1/26,AAPL,APPLE INC,157.82001,164.3894,159.69,108155217,-0.000563,159.61,159.75,163.5,-0.003579,-0.003587,-0.008831,-0.008841,-0.001497
14593,2022/1/27,AAPL,APPLE INC,158.28,163.84,159.22,121801782,-0.002943,159.09,159.2,162.45,-0.008106,-0.008151,-0.017301,-0.01733,-0.005384
14593,2022/1/28,AAPL,APPLE INC,162.8,170.35001,170.33,179698882,0.069778,170.3,170.35001,165.71001,0.022473,0.02235,0.012924,0.01285,0.024348
14593,2022/1/31,AAPL,APPLE INC,169.50999,175,174.78,115404263,0.026126,174.58,174.89999,170.16,0.022431,0.022401,0.030493,0.030459,0.018886
14593,2022/2/1,AAPL,APPLE INC,172.31,174.84,174.61,86134229,-0.000973,174.57001,174.61,174.00999,0.008548,0.008514,0.012938,0.012879,0.006863
14593,2022/2/2,AAPL,APPLE INC,173.33,175.88,175.84,84860558,0.007044,175.75999,175.84,174.745,0.004746,0.004734,-0.008769,-0.008788,0.009423
14593,2022/2/3,AAPL,APPLE INC,172.12,176.2399,172.89999,89325359,-0.01672,173.00999,173.17,174.48,-0.023331,-0.023379,-0.017392,-0.017426,-0.024391
14593,2022/2/4,AAPL,APPLE INC,170.67999,174.10001,172.39,82412611,-0.001677,172.31,172.39,171.67999,0.007243,0.007094,0.007808,0.00777,0.005157
14593,2022/2/7,AAPL,APPLE INC,170.95,173.9458,171.66,77209613,-0.004235,171.67,171.72,172.86,-0.001807,-0.001837,0.004501,0.004462,-0.003702
14593,2022/2/8,AAPL,APPLE INC,171.42999,175.35001,174.83,74774814,0.018467,174.81,174.82001,171.73,0.009147,0.00914,0.008339,0.008321,0.008401
14593,2022/2/9,AAPL,APPLE INC,174.89999,176.64999,176.28,71217593,0.008294,176.23,176.28,176.05,0.016251,0.016166,0.016842,0.016818,0.014517
14593,2022/2/10,AAPL,APPLE INC,171.55,175.48,172.12,90764833,-0.023599,172.25999,172.33,174.14,-0.016293,-0.016406,-0.010505,-0.010605,-0.018116
14593,2022/2/11,AAPL,APPLE INC,168.03999,173.08,168.64,98631188,-0.020218,168.42999,168.50999,172.33,-0.017672,-0.017716,-0.011637,-0.011691,-0.018969
14593,2022/2/14,AAPL,APPLE INC,166.56,169.58,168.88,86100262,0.001423,168.89999,169.13,167.37,-0.004128,-0.004236,-0.008027,-0.00814,-0.003841
14593,2022/2/15,AAPL,APPLE INC,170.25,172.95,172.78999,64203708,0.023152,172.74001,172.8,170.97,0.017622,0.017542,0.021559,0.021528,0.015767
14593,2022/2/16,AAPL,APPLE INC,170.05,173.34,172.55,61121390,-0.001389,172.55,172.60001,171.85001,0.000308,0.000219,0.001503,0.001478,0.000881
14593,2022/2/17,AAPL,APPLE INC,168.47,171.91,168.88,69547350,-0.021269,168.91,168.96001,171.03,-0.021239,-0.021335,-0.017211,-0.017318,-0.021173
14593,2022/2/18,AAPL,APPLE INC,166.19,170.54131,167.3,82898855,-0.009356,167.37,167.60001,169.82001,-0.008297,-0.008413,-0.01007,-0.010122,-0.007166
14593,2022/2/22,AAPL,APPLE INC,162.14999,166.69,164.32001,91149364,-0.017812,164.32001,164.34,164.98,-0.011235,-0.011258,-0.014612,-0.014653,-0.010143
14593,2022/2/23,AAPL,APPLE INC,159.75,166.14999,160.07001,89927774,-0.025864,160.07001,160.17,165.53999,-0.018075,-0.018087,-0.013319,-0.013339,-0.018412
14593,2022/2/24,AAPL,APPLE INC,152,162.85001,162.74001,140983936,0.01668,162.66,162.77,152.58,0.016083,0.016019,0.013783,0.013731,0.014957
14593,2022/2/25,AAPL,APPLE INC,160.87379,165.12,164.85001,91860115,0.012965,164.83,164.88,163.84,0.022121,0.022022,0.016934,0.016865,0.022373
14593,2022/2/28,AAPL,APPLE INC,162.42999,165.42,165.12,81954599,0.001638,165.10001,165.13,163.06,-0.000365,-0.000452,0.002819,0.002764,-0.002443
14593,2022/3/1,AAPL,APPLE INC,161.97,166.60001,163.2,83253507,-0.011628,163.14999,163.17999,164.69501,-0.015027,-0.015087,-0.01042,-0.010501,-0.015473
14593,2022/3/2,AAPL,APPLE INC,162.95,167.36,166.56,79671413,0.020588,166.52,166.55,164.39,0.017773,0.017744,0.013006,0.012986,0.018643
14593,2022/3/3,AAPL,APPLE INC,165.55,168.91,166.23,76630775,-0.001981,166.24001,166.31,168.47,-0.008077,-0.008183,-0.011302,-0.011354,-0.005255
14593,2022/3/4,AAPL,APPLE INC,162.10001,165.55,163.17,83775499,-0.018408,163.17,163.22,164.49001,-0.010171,-0.01023,-0.013542,-0.013578,-0.007934
14593,2022/3/7,AAPL,APPLE INC,159.03999,165.02,159.3,96323721,-0.023718,159.3,159.37,163.36,-0.029143,-0.029166,-0.017518,-0.017555,-0.029518
14593,2022/3/8,AAPL,APPLE INC,155.8,162.88,157.44,131089484,-0.011676,157.28,157.38,158.82001,-0.004392,-0.004414,0.005647,0.005616,-0.007234
14593,2022/3/9,AAPL,APPLE INC,159.41,163.41,162.95,91402342,0.034997,162.91,162.98,161.47501,0.026287,0.02617,0.02388,0.023837,0.025698
14593,2022/3/10,AAPL,APPLE INC,155.98,160.39,158.52,105411877,-0.027186,158.46001,158.52,160.2,-0.004184,-0.004273,-0.004556,-0.004681,-0.004292
14593,2022/3/11,AAPL,APPLE INC,154.5,159.28,154.73,96838261,-0.023909,154.73,154.8,158.92999,-0.013741,-0.013784,-0.016071,-0.016118,-0.012962
14593,2022/3/14,AAPL,APPLE INC,150.10001,154.12,150.62,108593830,-0.026562,150.62,150.64,151.45,-0.010539,-0.010753,-0.021574,-0.021771,-0.007421
14593,2022/3/15,AAPL,APPLE INC,150.38,155.57001,155.09,92856471,0.029677,154.95,155.16,150.89999,0.019118,0.019091,0.010654,0.010596,0.021408
14593,2022/3/16,AAPL,APPLE INC,154.46001,160,159.59,102181908,0.029015,159.59,159.64,157.05,0.025417,0.02538,0.031026,0.03094,0.022384
14593,2022/3/17,AAPL,APPLE INC,157.63,161,160.62,75544632,0.006454,160.99001,161,158.61,0.013941,0.01386,0.018967,0.018909,0.012348
14593,2022/3/18,AAPL,APPLE INC,159.75999,164.48,163.98,124219966,0.020919,163.94,163.96001,160.50999,0.012298,0.012253,0.013125,0.013057,0.011662
14593,2022/3/21,AAPL,APPLE INC,163.015,166.35001,165.38,95766590,0.008538,165.37,165.38,163.50999,-0.00173,-0.001826,-0.004166,-0.00429,-0.000435
14593,2022/3/22,AAPL,APPLE INC,164.91,169.42,168.82001,81478947,0.020801,168.82001,168.84,165.50999,0.01177,0.011729,0.012433,0.01237,0.011304
14593,2022/3/23,AAPL,APPLE INC,167.64999,172.64,170.21001,97978020,0.008234,170.17999,170.25,167.99001,-0.011877,-0.011976,-0.007287,-0.007393,-0.012273
14593,2022/3/24,AAPL,APPLE INC,170.21001,174.14,174.07001,90042876,0.022678,174.09,174.10001,171.06,0.013111,0.012961,0.008528,0.008433,0.014344
14593,2022/3/25,AAPL,APPLE INC,172.75,175.28,174.72,80423449,0.003734,174.72,174.73,173.88,0.003084,0.003059,-0.003684,-0.003765,0.005066
14593,2022/3/28,AAPL,APPLE INC,172,175.73,175.60001,90285474,0.005037,175.59,175.60001,172.17,0.006122,0.006119,-0.002104,-0.002124,0.007145
14593,2022/3/29,AAPL,APPLE INC,176.34,179.00999,178.96001,100628265,0.019134,178.99001,179,176.69,0.014708,0.014705,0.017348,0.017323,0.012257
14593,2022/3/30,AAPL,APPLE INC,176.7,179.61,177.77,91554187,-0.00665,177.66,177.78999,178.55,-0.007642,-0.007787,-0.008686,-0.00884,-0.006294
14593,2022/3/31,AAPL,APPLE INC,174.39999,178.03,174.61,102937700,-0.017776,174.67,174.67999,177.84,-0.014539,-0.014594,-0.009262,-0.009301,-0.015653
14593,2022/4/1,AAPL,APPLE INC,171.94,174.88,174.31,78686028,-0.001718,174.19,174.25999,174.03,0.004477,0.004431,0.006133,0.006019,0.00341
14593,2022/4/4,AAPL,APPLE INC,174.44,178.49001,178.44,76489180,0.023693,178.46001,178.47,174.57001,0.008315,0.00829,0.008491,0.008472,0.008091
14593,2022/4/5,AAPL,APPLE INC,174.41499,178.3,175.06,73320694,-0.018942,175.03999,175.08,177.5,-0.014787,-0.014892,-0.015893,-0.015914,-0.012552
14593,2022/4/6,AAPL,APPLE INC,170.13,173.63,171.83,88984207,-0.018451,171.53999,171.59,172.36,-0.011276,-0.01128,-0.012338,-0.012353,-0.009717
14593,2022/4/7,AAPL,APPLE INC,169.85001,173.36,172.14,77588799,0.001804,172.17,172.33,171.16,0.00248,0.002363,-0.003872,-0.003907,0.004253
14593,2022/4/8,AAPL,APPLE INC,169.2,171.78,170.09,76506050,-0.011909,170.10001,170.14,171.78,-0.003214,-0.003234,-0.004984,-0.005046,-0.002651
14593,2022/4/11,AAPL,APPLE INC,165.5,169.03,165.75,72179947,-0.025516,165.78,165.78999,168.71001,-0.014385,-0.014387,-0.010571,-0.010586,-0.016877
14593,2022/4/12,AAPL,APPLE INC,166.64,169.87,167.66,79232266,0.011523,167.64,167.66,168.02,-0.002728,-0.002781,-0.002382,-0.002421,-0.003418
14593,2022/4/13,AAPL,APPLE INC,166.77,171.03999,170.39999,70544950,0.016343,170.37,170.39,167.39,0.013356,0.013214,0.013674,0.01356,0.011175
14593,2022/4/14,AAPL,APPLE INC,165.03999,171.27,165.28999,75345634,-0.029988,165.28,165.28999,170.62,-0.011685,-0.01169,-0.008326,-0.008381,-0.012144
14593,2022/4/18,AAPL,APPLE INC,163.57001,166.5984,165.07001,68976278,-0.001331,165.09,165.11,163.92,-0.002124,-0.00213,-0.009658,-0.009698,-0.000205
14593,2022/4/19,AAPL,APPLE INC,163.91,167.82001,167.39999,67643381,0.014115,167.46001,167.47,165.02,0.016324,0.016239,0.012954,0.012892,0.016058
14593,2022/4/20,AAPL,APPLE INC,166.10001,168.88,167.23,67855131,-0.001016,167.23,167.24001,168.75999,-0.000861,-0.000871,-0.000075,-0.000091,-0.000619
14593,2022/4/21,AAPL,APPLE INC,165.91,171.53,166.42,87148299,-0.004844,166.33,166.35001,168.91,-0.016871,-0.016932,-0.019458,-0.01954,-0.014753
14593,2022/4/22,AAPL,APPLE INC,161.5,167.8699,161.78999,84692767,-0.027821,161.82001,161.87,166.46001,-0.026382,-0.02642,-0.017404,-0.017433,-0.02774
14593,2022/4/25,AAPL,APPLE INC,158.46001,163.17,162.88,95931478,0.006737,162.85001,162.89,161.12,0.005326,0.005315,0.00124,0.001227,0.005698
14593,2022/4/26,AAPL,APPLE INC,156.72,162.34,156.8,95537097,-0.037328,156.75,156.81,162.25,-0.028338,-0.028347,-0.024434,-0.024446,-0.028146
14593,2022/4/27,AAPL,APPLE INC,155.38,159.78999,156.57001,87976300,-0.001467,156.48,156.60001,155.91,0.001297,0.001286,-0.001817,-0.001849,0.002098
14593,2022/4/28,AAPL,APPLE INC,158.92999,164.515,163.64,129963420,0.045155,164.00999,164.07001,159.25,0.022979,0.022902,0.012195,0.01213,0.024747
14593,2022/4/29,AAPL,APPLE INC,157.25,166.2,157.64999,131513345,-0.036605,157.66,157.67,161.84,-0.033543,-0.033638,-0.017716,-0.017776,-0.036285
14593,2022/5/2,AAPL,APPLE INC,153.27,158.23,157.96001,123276849,0.001966,157.88,157.96001,156.71001,0.005966,0.005917,0.005146,0.005059,0.005675
14593,2022/5/3,AAPL,APPLE INC,156.32001,160.71001,159.48,88921522,0.009623,159.48,159.49001,158.14999,0.005109,0.0051,0.006211,0.006196,0.004837
14593,2022/5/4,AAPL,APPLE INC,159.25999,166.48,166.02,108101297,0.041008,166.12,166.14999,159.67,0.027983,0.027962,0.017719,0.017688,0.029862
14593,2022/5/5,AAPL,APPLE INC,154.95,164.08,156.77,130334343,-0.055716,156.8,156.81,163.85001,-0.036281,-0.036384,-0.031048,-0.031096,-0.03565
14593,2022/5/6,AAPL,APPLE INC,154.17999,159.44,157.28,116086870,0.00472,157.35001,157.37,156.00999,-0.008396,-0.008523,-0.01459,-0.014644,-0.005674
14593,2022/5/9,AAPL,APPLE INC,151.49001,155.83,152.06,131477073,-0.033189,152.14,152.14999,154.925,-0.035487,-0.035549,-0.04038,-0.040423,-0.032037
14593,2022/5/10,AAPL,APPLE INC,152.92999,156.74001,154.50999,115274358,0.016112,154.47,154.49001,155.52,0.001277,0.001268,-0.003265,-0.0033,0.002458
14593,2022/5/11,AAPL,APPLE INC,145.81,155.45,146.5,143047718,-0.051841,146.58,146.61,153.5,-0.017115,-0.017157,-0.022909,-0.022976,-0.016463
14593,2022/5/12,AAPL,APPLE INC,138.8,146.2,142.56,182271974,-0.026894,142.55,142.59,142.77,0.00147,0.001178,0.005678,0.005529,-0.001296
14593,2022/5/13,AAPL,APPLE INC,143.11,148.105,147.11,113893068,0.031916,147.14,147.14999,144.59,0.026999,0.026881,0.030828,0.030672,0.02387
14593,2022/5/16,AAPL,APPLE INC,144.17999,147.5199,145.53999,86589931,-0.010672,145.53999,145.56,145.55,-0.004679,-0.004741,-0.00176,-0.001805,-0.003946
14593,2022/5/17,AAPL,APPLE INC,146.67999,149.77,149.24001,78247056,0.025423,149.25999,149.28999,148.86,0.020557,0.020512,0.023178,0.023145,0.02017
14593,2022/5/18,AAPL,APPLE INC,139.89999,147.36011,140.82001,109645289,-0.056419,140.82001,140.83,146.85001,-0.037661,-0.037821,-0.025583,-0.025605,-0.040395
14593,2022/5/19,AAPL,APPLE INC,136.60001,141.66,137.35001,135993877,-0.024641,137.31,137.34,139.88,-0.002115,-0.002238,0.005998,0.0059,-0.005834
14593,2022/5/20,AAPL,APPLE INC,132.61,140.7,137.59,137305862,0.001747,137.59,137.63,139.09,-0.000026,-0.000056,-0.003057,-0.003132,0.000146
14593,2022/5/23,AAPL,APPLE INC,137.64999,143.25999,143.11,117651275,0.040119,143.14,143.14999,137.78999,0.016398,0.01631,0.008201,0.008123,0.018555
14593,2022/5/24,AAPL,APPLE INC,137.33,141.97,140.36,104066288,-0.019216,140.39999,140.5,140.80499,-0.010605,-0.010632,-0.015893,-0.015944,-0.008121
14593,2022/5/25,AAPL,APPLE INC,138.34,141.785,140.52,92421891,0.00114,140.7,140.71001,138.42999,0.011199,0.011184,0.013029,0.013014,0.009451
14593,2022/5/26,AAPL,APPLE INC,137.14,144.34,143.78,90488205,0.0232,143.73,143.75,137.39,0.019776,0.019729,0.017453,0.017397,0.019883
14593,2022/5/27,AAPL,APPLE INC,145.25999,149.67999,149.64,91281216,0.040757,149.64,149.64999,145.39,0.024482,0.024332,0.020715,0.020633,0.024742
14593,2022/5/31,AAPL,APPLE INC,146.84,150.66,148.84,103630655,-0.005346,148.75999,148.84,149.07001,-0.006957,-0.00705,-0.004159,-0.004236,-0.006274
14593,2022/6/1,AAPL,APPLE INC,147.67999,151.74001,148.71001,74218422,-0.000873,148.7,148.71001,149.89999,-0.006968,-0.007092,-0.007004,-0.007122,-0.007483
14593,2022/6/2,AAPL,APPLE INC,146.86,151.27,151.21001,72281226,0.016811,151.2,151.23,147.83,0.020266,0.020123,0.018635,0.018575,0.018431
14593,2022/6/3,AAPL,APPLE INC,144.46001,147.97,145.38,88480440,-0.038556,145.36,145.39,146.89999,-0.01536,-0.015442,-0.006476,-0.006519,-0.016347
14593,2022/6/6,AAPL,APPLE INC,144.89999,148.56889,146.14,81886348,0.005228,146.13,146.14,147.03,0.002954,0.002947,-0.000232,-0.000244,0.003137
14593,2022/6/7,AAPL,APPLE INC,144.10001,149,148.71001,67764304,0.017586,148.66,148.67999,144.345,0.009806,0.009779,0.010778,0.010758,0.009523
14593,2022/6/8,AAPL,APPLE INC,147.46001,149.86971,147.96001,53922596,-0.005043,148,148.00999,148.58,-0.010409,-0.010446,-0.002544,-0.002573,-0.010794
14593,2022/6/9,AAPL,APPLE INC,142.53,147.95,142.64,69409964,-0.035956,142.60001,142.61,147.08,-0.02358,-0.023822,-0.018039,-0.018311,-0.023799
14593,2022/6/10,AAPL,APPLE INC,137.06,140.75999,137.13,91519069,-0.038629,137.12,137.13,140.28,-0.028242,-0.02827,-0.022558,-0.022657,-0.02911
14593,2022/6/13,AAPL,APPLE INC,131.44,135.2,131.88,122119336,-0.038285,131.88,131.89,132.87,-0.040683,-0.040691,-0.043392,-0.043413,-0.038768
14593,2022/6/14,AAPL,APPLE INC,131.48,133.89,132.75999,84712677,0.006673,132.85001,132.87,133.13,-0.003455,-0.003757,-0.004295,-0.004543,-0.003774
14593,2022/6/15,AAPL,APPLE INC,132.16,137.34,135.42999,91439362,0.020111,135.42,135.45,134.28999,0.014988,0.014946,0.014309,0.01424,0.014593
14593,2022/6/16,AAPL,APPLE INC,129.03999,132.39,130.06,110623350,-0.039651,130.10001,130.11,132.08,-0.034246,-0.03434,-0.030492,-0.030618,-0.032512
14593,2022/6/17,AAPL,APPLE INC,129.81,133.07899,131.56,134393226,0.011533,131.42,131.42999,130.065,0.004,0.003939,0.009816,0.009687,0.002201
14593,2022/6/21,AAPL,APPLE INC,133.32001,137.06,135.87,80937316,0.032761,135.86,135.87,133.42,0.022508,0.022318,0.01447,0.014232,0.024477
14593,2022/6/22,AAPL,APPLE INC,133.91,137.75999,135.35001,73872881,-0.003827,135.3,135.32001,134.78999,-0.002209,-0.002256,-0.002164,-0.002397,-0.001302
14593,2022/6/23,AAPL,APPLE INC,135.63,138.59,138.27,72361112,0.021574,138.24001,138.25,136.82001,0.009173,0.009074,0.010361,0.010309,0.009532
14593,2022/6/24,AAPL,APPLE INC,139.77,141.91,141.66,89363000,0.024517,141.78999,141.83,139.89999,0.029803,0.029751,0.018007,0.017718,0.030563
14593,2022/6/27,AAPL,APPLE INC,140.965,143.49001,141.66,73277838,0,141.71001,141.72,142.69501,-0.002129,-0.002163,0.001884,0.001822,-0.002973
14593,2022/6/28,AAPL,APPLE INC,137.325,143.422,137.44,67247929,-0.02979,137.44,137.45,142.13,-0.018708,-0.01871,-0.013435,-0.013472,-0.020143
14593,2022/6/29,AAPL,APPLE INC,136.67,140.67,139.23,66190755,0.013024,139.23,139.25999,137.46001,-0.002681,-0.002871,-0.008789,-0.009096,-0.000712
14593,2022/6/30,AAPL,APPLE INC,133.7737,138.37,136.72,98896516,-0.018028,136.75999,136.82001,137.25,-0.008945,-0.009068,-0.006289,-0.006331,-0.008759
14593,2022/7/1,AAPL,APPLE INC,135.66,139.03999,138.92999,70988509,0.016164,138.92999,138.94,136.03999,0.011007,0.010912,0.007705,0.007554,0.010554
14593,2022/7/5,AAPL,APPLE INC,136.92999,141.61,141.56,73373342,0.01893,141.59,141.60001,137.77,0.002031,0.001907,0.004354,0.004306,0.001584
14593,2022/7/6,AAPL,APPLE INC,141.08,144.12,142.92,73997245,0.009607,142.95,142.96001,141.355,0.000678,0.000663,-0.004074,-0.004098,0.003573
14593,2022/7/7,AAPL,APPLE INC,143.28,146.55,146.35001,66153835,0.023999,146.34,146.35001,143.28999,0.016903,0.016796,0.021121,0.021088,0.014965
14593,2022/7/8,AAPL,APPLE INC,145,147.55,147.03999,64494905,0.004715,147.03,147.03999,145.265,-0.000824,-0.000887,0.002676,0.002598,-0.00083
14593,2022/7/11,AAPL,APPLE INC,143.78,146.64,144.87,63275136,-0.014758,144.89999,144.91,145.67,-0.013163,-0.013182,-0.016265,-0.016284,-0.011527
14593,2022/7/12,AAPL,APPLE INC,145.05,148.45,145.86,77523291,0.006834,145.87,145.89,145.75999,-0.008058,-0.008074,-0.002621,-0.00264,-0.009244
14593,2022/7/13,AAPL,APPLE INC,142.1201,146.45,145.49001,71446967,-0.002537,145.42999,145.46001,142.99001,-0.003428,-0.003444,-0.000128,-0.000141,-0.004457
14593,2022/7/14,AAPL,APPLE INC,143.25,148.95,148.47,78082334,0.020482,148.47,148.48,144.08,-0.005548,-0.005656,-0.010477,-0.010627,-0.002999
14593,2022/7/15,AAPL,APPLE INC,148.2,150.86,150.17,76365566,0.01145,150.14,150.25,149.78,0.018546,0.018543,0.012759,0.012743,0.019201
14593,2022/7/18,AAPL,APPLE INC,146.7,151.57001,147.07001,81355567,-0.020643,147.09,147.13,150.74001,-0.005552,-0.005558,0.000888,0.000849,-0.008364
14593,2022/7/19,AAPL,APPLE INC,146.91,151.23,151,82864594,0.026722,150.97,150.98,147.92,0.027381,0.027351,0.022051,0.02203,0.027628
14593,2022/7/20,AAPL,APPLE INC,150.37,153.72,153.03999,64750969,0.01351,153.03,153.03999,151.12,0.007873,0.007861,0.010834,0.010808,0.005896
14593,2022/7/21,AAPL,APPLE INC,151.94,155.57001,155.35001,65031842,0.015094,155.37,155.38,154.5,0.009349,0.009261,0.004848,0.004749,0.009861
14593,2022/7/22,AAPL,APPLE INC,153.41,156.28,154.09,67019143,-0.008111,154.14,154.16,155.39,-0.010469,-0.010481,-0.013783,-0.013814,-0.009332
14593,2022/7/25,AAPL,APPLE INC,152.28,155.03999,152.95,53573505,-0.007398,152.97,152.98,154.00999,0.001988,0.001959,0.001669,0.001661,0.001315
14593,2022/7/26,AAPL,APPLE INC,150.8,153.08501,151.60001,55072932,-0.008826,151.55,151.56,152.265,-0.01184,-0.011849,-0.008892,-0.00891,-0.011543
14593,2022/7/27,AAPL,APPLE INC,152.16,157.33,156.78999,78570897,0.034235,156.7,156.72,152.58,0.025315,0.025307,0.01808,0.017956,0.026156
14593,2022/7/28,AAPL,APPLE INC,154.41,157.64,157.35001,81315003,0.003572,157.28,157.36,156.98,0.012436,0.012313,0.009486,0.009428,0.012133
14593,2022/7/29,AAPL,APPLE INC,159.5,163.63,162.50999,101715994,0.032793,162.57001,162.58,161.24001,0.013414,0.013266,0.005708,0.005646,0.014208
14593,2022/8/1,AAPL,APPLE INC,160.89,163.59,161.50999,67732635,-0.006153,161.57001,161.58,161.00999,-0.002154,-0.002226,0.000041,-0.000065,-0.002823
14593,2022/8/2,AAPL,APPLE INC,159.63,162.41,160.00999,59883537,-0.009287,159.98,159.99001,160.10001,-0.005244,-0.005251,0.003821,0.003804,-0.006662
14593,2022/8/3,AAPL,APPLE INC,160.75,166.59,166.13,82430811,0.038248,166.12,166.13,160.84,0.014969,0.014945,0.014301,0.014279,0.015638
14593,2022/8/4,AAPL,APPLE INC,164.42999,167.19,165.81,55426801,-0.001926,165.81,165.82001,166.005,-0.000469,-0.000552,0.004259,0.004217,-0.000777
14593,2022/8/5,AAPL,APPLE INC,163,165.85001,165.35001,56640148,-0.001387,165.34,165.35001,163.21001,-0.000378,-0.000498,0.00531,0.005246,-0.001626
14593,2022/8/8,AAPL,APPLE INC,164.2,167.81,164.87,60300410,-0.002903,164.88,164.89,166.37,0.001213,0.001189,0.009318,0.009293,-0.001238
14593,2022/8/9,AAPL,APPLE INC,163.25,165.82001,164.92,63039865,0.000303,164.92,164.92999,164.02,-0.006349,-0.006397,-0.013252,-0.013285,-0.004249
14593,2022/8/10,AAPL,APPLE INC,166.89999,169.34,169.24001,70124555,0.026195,169.23,169.24001,167.67999,0.022615,0.022567,0.021278,0.021218,0.021291
14593,2022/8/11,AAPL,APPLE INC,168.19,170.99001,168.49001,57101706,-0.004432,168.5,168.53999,170.06,-0.000224,-0.000436,0.003621,0.003515,-0.000705
14593,2022/8/12,AAPL,APPLE INC,169.39999,172.17,172.10001,67977348,0.021426,172.13,172.14999,169.82001,0.016856,0.016711,0.01363,0.013452,0.017322
14593,2022/8/15,AAPL,APPLE INC,171.345,173.39,173.19,54009353,0.006334,173.17999,173.19,171.52,0.002804,0.002775,0.001988,0.001938,0.003969
14593,2022/8/16,AAPL,APPLE INC,171.6618,173.71001,173.03,56307103,-0.000924,173.02,173.03,172.78,0.001907,0.001859,-0.001821,-0.00189,0.001876
14593,2022/8/17,AAPL,APPLE INC,172.57001,176.14999,174.55,79455081,0.008785,174.61,174.63,172.77,-0.00919,-0.009323,-0.012785,-0.012821,-0.007238
14593,2022/8/18,AAPL,APPLE INC,173.12,174.89999,174.14999,62216417,-0.002292,174.16,174.17999,173.75,0.002709,0.002565,0.00217,0.00211,0.00227
14593,2022/8/19,AAPL,APPLE INC,171.3101,173.74001,171.52,70284760,-0.015102,171.50999,171.52,173.03,-0.01464,-0.01467,-0.01799,-0.018043,-0.0129
14593,2022/8/22,AAPL,APPLE INC,167.13499,169.86,167.57001,68797475,-0.023029,167.58,167.59,169.69,-0.020291,-0.0204,-0.016149,-0.016205,-0.0214
14593,2022/8/23,AAPL,APPLE INC,166.64999,168.71001,167.23,54061645,-0.002029,167.21001,167.24001,167.08,-0.000707,-0.000731,0.002982,0.002888,-0.002238
14593,2022/8/24,AAPL,APPLE INC,166.245,168.11,167.53,53883534,0.001794,167.63,167.66,167.32001,0.003947,0.003926,0.00736,0.007332,0.002916
